20130405,IRSwapFixFlt,F739157NI,IRS_DBSICME1,FCM_CME_CO,20130405,20155009.52,USD,,S,20150326,20150326 23:33:28,7,S_USD_IRSwapFixFlt_SWAP,20130408,DBSI,CC_NY,,20155009.52,20155009.52,Amend,,,ACCEPT,,,,
20130321,IRSwapFixFlt,F703782NI,IRS_DBSICME1,FCM_CME_CO,20130321,82551697.53,USD,,S,20150326,20150326 23:33:36,5,S_USD_IRSwapFixFlt_SWAP,20130717,DBSI,CC_NY,,82551697.53,82551697.53,Amend,,,ACCEPT,,,,
20130321,IRSwapFixFlt,F703781NI,IRS_DBSICME1,DBAG_CME,20130321,82551697.53,USD,,S,20150326,20150326 23:33:38,5,S_USD_IRSwapFixFlt_SWAP,20130717,DBSI,CC_NY,,82551697.53,82551697.53,Amend,,,ACCEPT,,,,
20130321,IRSwapFixFlt,F739260NI,IRS_DBSICME1,DBAG_CME,20130321,82551697.53,USD,,S,20150326,20150326 23:33:40,7,S_USD_IRSwapFixFlt_SWAP,20130717,DBSI,CC_NY,,82551697.53,82551697.53,Amend,,,ACCEPT,,,,
20130321,IRSwapFixFlt,F739261NI,IRS_DBSICME1,FCM_CME_CO,20130321,82551697.53,USD,,S,20150326,20150326 23:33:42,7,S_USD_IRSwapFixFlt_SWAP,20130717,DBSI,CC_NY,,82551697.53,82551697.53,Amend,,,ACCEPT,,,,
20150121,IRSwapFixFlt,F679433NI,IRS_DBSICME1,DBAG_CME,20150121,22302332.8,USD,,S,20150326,20150326 23:33:51,7,S_USD_IRSwapFixFlt_SWAP,20150123,DBSI,CC_NY,,22302332.8,22302332.8,Amend,,,ACCEPT,,,,
20150102,IRSwapFixFlt,F679325NI,IRS_DBSICME1,DBAG_CME,20150102,13667142.86,USD,,S,20150326,20150326 23:33:51,7,S_USD_IRSwapFixFlt_SWAP,20150106,DBSI,CC_NY,,13667142.86,13667142.86,Amend,,,ACCEPT,,,,
20150121,IRSwapFixFlt,F679434NI,IRS_DBSICME1,FCM_CME_CO,20150121,22302332.8,USD,,S,20150326,20150326 23:33:53,7,S_USD_IRSwapFixFlt_SWAP,20150123,DBSI,CC_NY,,22302332.8,22302332.8,Amend,,,ACCEPT,,,,
20150102,IRSwapFixFlt,F679326NI,IRS_DBSICME1,FCM_CME_CO,20150102,13667142.86,USD,,S,20150326,20150326 23:33:53,7,S_USD_IRSwapFixFlt_SWAP,20150106,DBSI,CC_NY,,13667142.86,13667142.86,Amend,,,ACCEPT,,,,
20150121,IRSwapFixFlt,F738695NI,IRS_DBSICME1,DBAG_CME,20150121,22302332.8,USD,,S,20150326,20150326 23:33:56,7,S_USD_IRSwapFixFlt_SWAP,20150123,DBSI,CC_NY,,22302332.8,22302332.8,Amend,,,ACCEPT,,,,
20150102,IRSwapFixFlt,F737970NI,IRS_DBSICME1,DBAG_CME,20150102,13667142.86,USD,,S,20150326,20150326 23:33:56,7,S_USD_IRSwapFixFlt_SWAP,20150106,DBSI,CC_NY,,13667142.86,13667142.86,Amend,,,ACCEPT,,,,
20140731,IRSwapFixFlt,F737437NI,IRS_DBSICME1,DBAG_CME,20140731,52351289.86,USD,,S,20150326,20150326 23:33:29,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,52351289.86,52351289.86,Amend,,,ACCEPT,,,,
20150121,IRSwapFixFlt,F738696NI,IRS_DBSICME1,FCM_CME_CO,20150121,22302332.8,USD,,S,20150326,20150326 23:33:58,7,S_USD_IRSwapFixFlt_SWAP,20150123,DBSI,CC_NY,,22302332.8,22302332.8,Amend,,,ACCEPT,,,,
20150102,IRSwapFixFlt,F737973NI,IRS_DBSICME1,FCM_CME_CO,20150102,13667142.86,USD,,S,20150326,20150326 23:33:58,7,S_USD_IRSwapFixFlt_SWAP,20150106,DBSI,CC_NY,,13667142.86,13667142.86,Amend,,,ACCEPT,,,,
20140731,IRSwapFixFlt,F737439NI,IRS_DBSICME1,FCM_CME_CO,20140731,52351289.86,USD,,S,20150326,20150326 23:33:59,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,52351289.86,52351289.86,Amend,,,ACCEPT,,,,
20140801,IRSwapFixFlt,F678545NI,IRS_DBSICME1,DBAG_CME,20140801,5777492.75,USD,,S,20150326,20150326 23:33:59,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,5777492.75,5777492.75,Amend,,,ACCEPT,,,,
20140731,IRSwapFixFlt,F679607NI,IRS_DBSICME1,DBAG_CME,20140731,52351289.86,USD,,S,20150326,20150326 23:34:01,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,52351289.86,52351289.86,Amend,,,ACCEPT,,,,
20140801,IRSwapFixFlt,F678546NI,IRS_DBSICME1,FCM_CME_CO,20140801,5777492.75,USD,,S,20150326,20150326 23:34:02,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,5777492.75,5777492.75,Amend,,,ACCEPT,,,,
20140731,IRSwapFixFlt,F679608NI,IRS_DBSICME1,FCM_CME_CO,20140731,52351289.86,USD,,S,20150326,20150326 23:34:04,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,52351289.86,52351289.86,Amend,,,ACCEPT,,,,
20140801,IRSwapFixFlt,F738445NI,IRS_DBSICME1,DBAG_CME,20140801,5777492.75,USD,,S,20150326,20150326 23:34:05,7,S_USD_IRSwapFixFlt_SWAP,20140804,DBSI,CC_NY,,5777492.75,5777492.75,Amend,,,ACCEPT,,,,
20140528,IRSwapFixFlt,F679283NI,IRS_DBSICME1,DBAG_CME,20140528,16683551.0,USD,,S,20150326,20150326 23:34:07,8,S_USD_IRSwapFixFlt_SWAP,20130830,DBSI,CC_NY,,16683551.0,16683551.0,Amend,,,ACCEPT,,,,
20140528,IRSwapFixFlt,F679284NI,IRS_DBSICME1,FCM_CME_CO,20140528,16683551.0,USD,,S,20150326,20150326 23:34:09,8,S_USD_IRSwapFixFlt_SWAP,20130830,DBSI,CC_NY,,16683551.0,16683551.0,Amend,,,ACCEPT,,,,
20140528,IRSwapFixFlt,F738136NI,IRS_DBSICME1,DBAG_CME,20140528,16683551.0,USD,,S,20150326,20150326 23:34:11,7,S_USD_IRSwapFixFlt_SWAP,20130830,DBSI,CC_NY,,16683551.0,16683551.0,Amend,,,ACCEPT,,,,
